match id,bowler,bowler_id,bowler_dob,bowler_details,is_bowler_captain,is_bowler_keeper,inning,runs,wicket_count,balls_bowled,economy,maiden,dots,Fours,Sixes,wides,noballs,match_dt,ingestion_timestamp
9457671,Hn Md,6486416,1999-10-12,BAN:Right-hand bat:Right-arm fast-medium:,0,0,1,44,0,24,11,0,5,6,1,0,0,2023-02-12,2024/03/14 17:12:37
9457671,Kd Ad,6493346,1992-09-20,BAN:Right-hand bat:Right-arm medium:,0,0,2,23,2,24,5.75,0,10,2,0,0,1,2023-02-12,2024/03/14 17:12:37
9457671,Mb Ur Rn,6818776,2001-03-28,AFG:Right-hand bat:Right-arm offbreak:,0,0,1,19,0,18,6.33,0,6,2,0,0,0,2023-02-12,2024/03/14 17:12:37
9457671,Rl Hn,7084930,2002-09-09,BAN:Left-hand bat:Slow left-arm orthodox:,0,0,1,32,1,24,8,0,11,4,1,1,0,2023-02-12,2024/03/14 17:12:37
9457678,MM Ai,62432,1987-06-18,ENG:Left-hand bat:Right-arm offbreak:,0,0,1,20,1,12,10,0,3,3,0,0,0,2023-02-12,2024/03/14 17:12:37
9457678,Me Ma,392062,1983-10-05,BAN:Right-hand bat:Right-arm fast-medium:,1,0,2,10,0,6,10,0,1,0,1,0,0,2023-02-12,2024/03/14 17:12:37
9457678,SP Ne,1613919,1988-05-26,WI:Left-hand bat:Right-arm offbreak:,0,0,1,8,1,19,2.53,1,12,0,0,0,0,2023-02-12,2024/03/14 17:12:37
9457678,AD Rl,1934099,1988-04-29,WI:Right-hand bat:Right-arm fast:,0,0,1,22,2,18,7.33,0,9,2,1,1,0,2023-02-12,2024/03/14 17:12:37
9457678,Rl Hn,2104346,1990-01-01,BAN:Right-hand bat:Right-arm fast:,0,0,2,33,3,22,9,0,13,2,3,0,1,2023-02-12,2024/03/14 17:12:37
9457678,I Ua,2296195,1988-02-17,SL:Right-hand bat:Left-arm medium-fast:,0,0,2,15,0,12,7.5,0,5,1,1,0,0,2023-02-12,2024/03/14 17:12:37
9457678,Mr Rn,2316327,1995-09-06,BAN:Left-hand bat:Left-arm fast-medium:,0,0,1,25,2,18,8.33,0,10,5,0,2,0,2023-02-12,2024/03/14 17:12:37
9457678,GF Le,3373138,1991-12-04,SA:Left-hand bat:Slow left-arm orthodox:,0,0,2,21,0,24,5.25,0,15,2,1,0,0,2023-02-12,2024/03/14 17:12:37
9457678,Tr Im,6528668,1996-10-25,BAN:Left-hand bat:Slow left-arm orthodox:,0,0,1,30,2,24,7.5,0,8,1,2,0,0,2023-02-12,2024/03/14 17:12:37
9457678,Ml Im,6931168,2000-06-30,BAN:Right-hand bat:Right-arm medium-fast:,0,0,1,18,1,12,9,0,4,1,1,1,0,2023-02-12,2024/03/14 17:12:37
9457678,Tm Hn Sb,7976653,2002-10-20,BAN:Right-hand bat:Right-arm medium:,0,0,2,28,1,12,14,0,3,2,2,1,0,2023-02-12,2024/03/14 17:12:37
9457678,Sh Gi,8237179,2001-10-08,AFG:Right-hand bat:Legbreak googly:,0,0,2,21,1,24,5.25,0,10,2,0,0,0,2023-02-12,2024/03/14 17:12:37
9457685,DJ Bo,360086,1983-10-07,WI:Right-hand bat:Right-arm medium:,0,0,1,31,1,24,7.75,0,4,2,0,1,0,2023-02-14,2024/03/14 17:12:37
9457685,Me Ma,392062,1983-10-05,BAN:Right-hand bat:Right-arm fast-medium:,1,0,2,24,0,18,8,0,7,1,2,0,0,2023-02-14,2024/03/14 17:12:37
9457685,Rl Hn,2104346,1990-01-01,BAN:Right-hand bat:Right-arm fast:,0,0,2,42,2,24,10.5,0,10,7,1,0,0,2023-02-14,2024/03/14 17:12:37
9457685,MD Sa,3061225,1991-09-09,SL:Right-hand bat:Right-arm medium:,0,0,1,45,2,24,11.25,0,7,3,3,2,0,2023-02-14,2024/03/14 17:12:37
9457685,GF Le,3373138,1991-12-04,SA:Left-hand bat:Slow left-arm orthodox:,0,0,2,33,0,24,8.25,0,10,1,2,2,0,2023-02-14,2024/03/14 17:12:37
9457685,RP Bl,3471761,1994-04-15,ZIM:Left-hand bat:Legbreak:,0,0,2,11,0,6,11,0,0,0,1,0,0,2023-02-14,2024/03/14 17:12:37
9457685,L Wd,4012203,1995-08-02,ENG:Left-hand bat:Left-arm fast-medium:,0,0,2,34,3,24,8.5,0,9,4,1,1,0,2023-02-14,2024/03/14 17:12:37
9457685,Mi Hn,5831622,1994-12-12,BAN:Right-hand bat:Right-arm offbreak:,0,0,1,25,1,24,6.25,0,12,1,2,0,0,2023-02-14,2024/03/14 17:12:37
9457685,Hn Md,6486416,1999-10-12,BAN:Right-hand bat:Right-arm fast-medium:,0,0,1,34,2,24,8.5,0,7,3,1,1,0,2023-02-14,2024/03/14 17:12:37
9457685,Rl Hn,7084930,2002-09-09,BAN:Left-hand bat:Slow left-arm orthodox:,0,0,1,19,0,12,9.5,0,2,3,0,0,0,2023-02-14,2024/03/14 17:12:37
9457685,Rl He,7866522,1999-10-28,BAN:Right-hand bat:Right-arm medium-fast:,0,0,1,23,0,12,11.5,0,4,3,1,1,0,2023-02-14,2024/03/14 17:12:37
9457685,Tm Hn Sb,7976653,2002-10-20,BAN:Right-hand bat:Right-arm medium:,0,0,2,19,2,24,4.75,0,12,2,0,0,0,2023-02-14,2024/03/14 17:12:37
9457692,MM Ai,62432,1987-06-18,ENG:Left-hand bat:Right-arm offbreak:,0,0,1,31,1,24,7.75,0,5,1,1,1,0,2023-02-16,2024/03/14 17:12:37
9457692,Me Ma,392062,1983-10-05,BAN:Right-hand bat:Right-arm fast-medium:,1,0,2,3,0,2,9,0,0,0,0,1,0,2023-02-16,2024/03/14 17:12:37
9457692,SP Ne,1613919,1988-05-26,WI:Left-hand bat:Right-arm offbreak:,0,0,1,33,1,24,8.25,0,8,3,1,0,0,2023-02-16,2024/03/14 17:12:37
9457692,NC Pa,1634611,1989-04-03,SL:Left-hand bat:Right-arm medium-fast:,0,0,2,12,0,6,12,0,2,1,1,0,0,2023-02-16,2024/03/14 17:12:37
9457692,AD Rl,1934099,1988-04-29,WI:Right-hand bat:Right-arm fast:,0,0,1,31,1,18,10.33,0,8,4,1,1,1,2023-02-16,2024/03/14 17:12:37
9457692,Rl Hn,2104346,1990-01-01,BAN:Right-hand bat:Right-arm fast:,0,0,2,39,2,24,9.75,0,9,3,3,0,0,2023-02-16,2024/03/14 17:12:37
9457692,Mr Rn,2316327,1995-09-06,BAN:Left-hand bat:Left-arm fast-medium:,0,0,1,31,2,24,7.75,0,10,4,0,1,0,2023-02-16,2024/03/14 17:12:37
9457692,GF Le,3373138,1991-12-04,SA:Left-hand bat:Slow left-arm orthodox:,0,0,2,14,1,24,3.5,1,14,1,0,0,0,2023-02-16,2024/03/14 17:12:37
9457692,RP Bl,3471761,1994-04-15,ZIM:Left-hand bat:Legbreak:,0,0,2,18,0,12,9,0,2,2,0,1,0,2023-02-16,2024/03/14 17:12:37
9457692,L Wd,4012203,1995-08-02,ENG:Left-hand bat:Left-arm fast-medium:,0,0,2,38,0,24,9.5,0,8,4,2,0,0,2023-02-16,2024/03/14 17:12:37
9457692,Tr Im,6528668,1996-10-25,BAN:Left-hand bat:Slow left-arm orthodox:,0,0,1,21,1,18,7,0,7,3,0,1,0,2023-02-16,2024/03/14 17:12:37
9457692,Ml Im,6931168,2000-06-30,BAN:Right-hand bat:Right-arm medium-fast:,0,0,1,21,0,12,10.5,0,3,2,1,1,0,2023-02-16,2024/03/14 17:12:37
9457692,Tm Hn Sb,7976653,2002-10-20,BAN:Right-hand bat:Right-arm medium:,0,0,2,50,0,24,12.5,0,4,6,2,1,0,2023-02-16,2024/03/14 17:12:37
9459813,MM Ai,62432,1987-06-18,ENG:Left-hand bat:Right-arm offbreak:,0,0,2,27,1,24,6.75,0,10,4,0,0,0,2023-03-09,2024/03/14 17:12:37
9459813,Sb Al Hn,393014,1987-03-24,BAN:Left-hand bat:Slow left-arm orthodox:,1,0,1,26,1,24,6.5,0,7,1,1,0,0,2023-03-09,2024/03/14 17:12:37
9459813,AU Rd,1711492,1988-02-17,ENG:Right-hand bat:Legbreak:,0,0,2,25,1,18,8.33,0,7,2,1,0,0,2023-03-09,2024/03/14 17:12:37
9459813,CR Ws,1730658,1989-03-02,ENG:Right-hand bat:Right-arm fast-medium:,0,0,2,21,0,12,10.5,0,4,4,0,0,0,2023-03-09,2024/03/14 17:12:37
9459813,CJ Jn,2022957,1988-10-04,ENG:Right-hand bat:Right-arm fast-medium:,0,0,2,16,0,12,8,0,5,3,0,0,0,2023-03-09,2024/03/14 17:12:37
9459813,Mr Rn,2316327,1995-09-06,BAN:Left-hand bat:Left-arm fast-medium:,0,0,1,34,1,24,8.5,0,9,3,1,3,0,2023-03-09,2024/03/14 17:12:37
9459813,Nm Ad,2436356,1994-12-05,BAN:Left-hand bat:Slow left-arm orthodox:,0,0,1,31,1,24,7.75,0,7,3,1,0,0,2023-03-09,2024/03/14 17:12:37
9459813,MA Wd,2461129,1990-01-11,ENG:Right-hand bat:Right-arm fast:,0,0,2,24,1,12,12,0,3,5,0,0,0,2023-03-09,2024/03/14 17:12:37
9459813,Tn Ad,3769555,1995-04-03,BAN:Left-hand bat:Right-arm fast:,0,0,1,35,1,24,8.75,0,6,5,0,0,0,2023-03-09,2024/03/14 17:12:37
9459813,SM Cn,4640824,1998-06-03,ENG:Left-hand bat:Left-arm medium-fast:,0,0,2,18,0,12,9,0,3,3,0,0,0,2023-03-09,2024/03/14 17:12:37
9459813,JC Ar,4688998,1995-04-01,ENG:Right-hand bat:Right-arm fast:,0,0,2,27,1,18,9,0,4,3,0,1,0,2023-03-09,2024/03/14 17:12:37
9459813,Hn Md,6486416,1999-10-12,BAN:Right-hand bat:Right-arm fast-medium:,0,0,1,26,2,24,6.5,0,9,0,2,0,0,2023-03-09,2024/03/14 17:12:37
9459820,MM Ai,62432,1987-06-18,ENG:Left-hand bat:Right-arm offbreak:,0,0,2,25,1,24,6.25,0,8,1,1,0,0,2023-03-12,2024/03/14 17:12:37
9459820,Sb Al Hn,393014,1987-03-24,BAN:Left-hand bat:Slow left-arm orthodox:,1,0,1,13,1,18,4.33,0,10,1,0,1,0,2023-03-12,2024/03/14 17:12:37
9459820,AU Rd,1711492,1988-02-17,ENG:Right-hand bat:Legbreak:,0,0,2,28,0,24,7,0,10,2,1,2,0,2023-03-12,2024/03/14 17:12:37
9459820,CR Ws,1730658,1989-03-02,ENG:Right-hand bat:Right-arm fast-medium:,0,0,2,7,0,6,7,0,3,1,0,0,0,2023-03-12,2024/03/14 17:12:37
9459820,CJ Jn,2022957,1988-10-04,ENG:Right-hand bat:Right-arm fast-medium:,0,0,2,15,0,5,18,0,0,3,0,0,0,2023-03-12,2024/03/14 17:12:37
9459820,Mr Rn,2316327,1995-09-06,BAN:Left-hand bat:Left-arm fast-medium:,0,0,1,19,1,24,4.75,0,17,2,1,1,0,2023-03-12,2024/03/14 17:12:37
9459820,Nm Ad,2436356,1994-12-05,BAN:Left-hand bat:Slow left-arm orthodox:,0,0,1,13,0,6,13,0,1,1,1,0,0,2023-03-12,2024/03/14 17:12:37
9459820,Tn Ad,3769555,1995-04-03,BAN:Left-hand bat:Right-arm fast:,0,0,1,27,1,24,6.75,0,12,4,0,3,0,2023-03-12,2024/03/14 17:12:37
9459820,SM Cn,4640824,1998-06-03,ENG:Left-hand bat:Left-arm medium-fast:,0,0,2,15,1,18,5,0,8,1,0,1,0,2023-03-12,2024/03/14 17:12:37
9459820,JC Ar,4688998,1995-04-01,ENG:Right-hand bat:Right-arm fast:,0,0,2,13,3,24,3.25,0,14,1,0,0,0,2023-03-12,2024/03/14 17:12:37
9459820,Hn Md,6486416,1999-10-12,BAN:Right-hand bat:Right-arm fast-medium:,0,0,1,10,1,12,5,0,6,1,0,0,0,2023-03-12,2024/03/14 17:12:37
9459820,Af Hn,6551978,1999-09-22,BAN:Left-hand bat:Right-arm offbreak:,0,0,1,7,0,6,7,0,1,0,0,1,0,2023-03-12,2024/03/14 17:12:37
9459820,Rn Ad,8845850,2004-08-13,ENG:Right-hand bat:Legbreak googly:,0,0,2,11,1,12,5.5,0,2,0,0,0,0,2023-03-12,2024/03/14 17:12:37
9484488,In Tr,284339,1979-03-27,SA:Right-hand bat:Legbreak googly:,0,0,1,40,1,24,10,0,4,2,2,1,0,2023-02-14,2024/03/14 17:12:37
9484488,Wb Rz,305143,1985-06-28,PAK:Right-hand bat:Left-arm fast:,0,0,2,34,2,24,8.5,0,10,3,1,1,2,2023-02-14,2024/03/14 17:12:37
9484488,Sb Al Hn,393014,1987-03-24,BAN:Left-hand bat:Slow left-arm orthodox:,0,0,2,32,0,18,10.67,0,5,2,1,3,0,2023-02-14,2024/03/14 17:12:37
9484488,Id Wm,1594319,1988-12-18,PAK:Left-hand bat:Slow left-arm orthodox:,1,0,1,42,0,18,14,0,4,2,4,0,0,2023-02-14,2024/03/14 17:12:37
9484488,BJ Cg,1612610,1987-01-30,AUS:Right-hand bat:Right-arm fast-medium:,0,0,1,29,1,18,9.67,0,3,3,0,1,0,2023-02-14,2024/03/14 17:12:37
9484488,Md Ar,2036649,1992-04-13,PAK:Left-hand bat:Left-arm fast-medium:,0,0,1,42,0,24,10.5,0,6,6,0,2,0,2023-02-14,2024/03/14 17:12:37
9484488,JS Nm,2486896,1990-09-17,NZ:Left-hand bat:Right-arm medium-fast:,0,0,2,26,2,24,6.5,0,10,2,1,0,0,2023-02-14,2024/03/14 17:12:37
9484488,AJ Te,3216569,1986-12-12,AUS:Right-hand bat:Right-arm medium-fast:,0,0,1,32,1,24,8,0,8,3,1,0,0,2023-02-14,2024/03/14 17:12:37
9484488,Mr Ha,3896801,1992-09-10,PAK:Left-hand bat:Left-arm medium:,0,0,1,13,1,12,6.5,0,5,1,0,0,0,2023-02-14,2024/03/14 17:12:37
9484488,Km Sd,4769470,1993-09-25,PAK:Right-hand bat:Right-arm medium-fast:,0,0,2,47,0,24,11.75,0,4,4,2,0,2,2023-02-14,2024/03/14 17:12:37
9484488,Sn Id,5471948,1995-12-03,PAK:Right-hand bat:Right-arm fast-medium:,0,0,2,41,1,25,9.84,0,5,3,2,2,0,2023-02-14,2024/03/14 17:12:37
9484488,Sn Mm,9307892,0000-00-00,PAK:Left-hand bat:Left-arm wrist-spin:,0,0,2,14,0,6,14,0,1,3,0,0,0,2023-02-14,2024/03/14 17:12:37
9484495,Md Hz,290051,1980-10-17,PAK:Right-hand bat:Right-arm offbreak:,0,0,2,15,0,12,7.5,0,4,2,0,0,0,2023-02-15,2024/03/14 17:12:37
9484495,Ir Ad,3364234,1990-09-03,PAK:Right-hand bat:Right-arm offbreak:,0,0,2,10,0,12,5,0,4,0,0,0,0,2023-02-15,2024/03/14 17:12:37
9484495,AJ Hn,3715697,1993-04-25,WI:Left-hand bat:Slow left-arm orthodox:,0,0,1,31,0,24,7.75,0,8,3,1,0,0,2023-02-15,2024/03/14 17:12:37
9484495,Ua Mr,4533682,1995-12-23,PAK:Right-hand bat:Legbreak:,0,0,1,19,1,24,4.75,0,13,2,0,1,0,2023-02-15,2024/03/14 17:12:37
9484495,Sn Gl,6460642,1999-02-04,PAK:Right-hand bat:Right-arm medium:,0,0,1,20,2,18,6.67,0,11,2,1,2,0,2023-02-15,2024/03/14 17:12:37
9484495,N Ta,6686658,1994-08-06,SL:Right-hand bat:Right-arm medium-fast:,0,0,2,21,1,12,10.5,0,5,4,0,0,0,2023-02-15,2024/03/14 17:12:37
9484495,Nm Sh,8106629,2003-02-15,PAK:Right-hand bat:Right-arm fast:,0,0,2,6,0,12,3,0,8,0,0,0,0,2023-02-15,2024/03/14 17:12:37
9484495,Md Hn,8106713,2000-04-05,PAK:Right-hand bat:Right-arm fast:,0,0,2,29,0,18,9.67,0,6,4,1,0,0,2023-02-15,2024/03/14 17:12:37
9484495,As Ai,8109779,2001-04-05,PAK:Right-hand bat:Right-arm medium-fast:,0,0,1,27,2,23,7.04,0,10,2,1,2,0,2023-02-15,2024/03/14 17:12:37
9484495,Ih,8986193,2002-10-11,PAK:Right-hand bat:Right-arm fast:,0,0,1,12,5,24,3,1,16,1,0,1,0,2023-02-15,2024/03/14 17:12:37
9484502,Sb Mk,298612,1982-02-01,PAK:Right-hand bat:Right-arm offbreak:,0,0,2,7,0,2,21,0,0,0,1,0,0,2023-02-16,2024/03/14 17:12:37
9484502,Id Wm,1594319,1988-12-18,PAK:Left-hand bat:Slow left-arm orthodox:,1,0,2,19,1,24,4.75,0,7,0,0,0,0,2023-02-16,2024/03/14 17:12:37
9484502,Md Ar,2036649,1992-04-13,PAK:Left-hand bat:Left-arm fast-medium:,0,0,2,30,2,24,7.5,0,10,5,0,1,0,2023-02-16,2024/03/14 17:12:37
9484502,Rn Rs,3137714,1991-10-18,PAK:Right-hand bat:Left-arm medium-fast:,0,0,1,26,2,24,6.5,0,9,2,0,2,0,2023-02-16,2024/03/14 17:12:37
9484502,JK Fr,3162487,1990-01-24,ENG:Right-hand bat:Right-arm fast-medium:,0,0,2,37,0,18,12.33,0,4,1,4,0,0,2023-02-16,2024/03/14 17:12:37
9484502,AJ Te,3216569,1986-12-12,AUS:Right-hand bat:Right-arm medium-fast:,0,0,2,31,0,18,10.33,0,7,4,1,1,0,2023-02-16,2024/03/14 17:12:37
9484502,TK Cn,3851658,1995-03-12,ENG:Right-hand bat:Right-arm fast-medium:,0,0,1,42,2,24,10.5,0,8,3,3,1,0,2023-02-16,2024/03/14 17:12:37
9484502,Fm Af,4767832,1994-01-16,PAK:Left-hand bat:Right-arm medium:,0,0,1,25,1,24,6.25,0,12,4,0,0,0,2023-02-16,2024/03/14 17:12:37
9484502,Sb Kn,6460614,1998-10-04,PAK:Right-hand bat:Legbreak:,1,0,1,40,0,24,10,0,7,4,2,1,0,2023-02-16,2024/03/14 17:12:37
9484502,Md Ma,7507317,2000-08-28,PAK:Right-hand bat:Right-arm fast-medium:,0,0,2,48,2,24,12,0,10,9,1,0,0,2023-02-16,2024/03/14 17:12:37
9484509,Wb Rz,305143,1985-06-28,PAK:Right-hand bat:Left-arm fast:,0,0,1,44,0,24,11,0,8,5,1,2,2,2023-02-17,2024/03/14 17:12:37
9484509,KA Pd,1613926,1987-05-12,WI:Right-hand bat:Right-arm medium:,0,0,2,6,0,6,6,0,0,0,0,0,0,2023-02-17,2024/03/14 17:12:37
9484509,JS Nm,2486896,1990-09-17,NZ:Left-hand bat:Right-arm medium-fast:,0,0,1,40,0,24,10,0,9,4,2,0,0,2023-02-17,2024/03/14 17:12:37
9484509,CR Be,3200756,1988-07-18,WI:Right-hand bat:Right-arm fast-medium:,0,0,2,22,1,18,7.33,0,7,2,1,0,0,2023-02-17,2024/03/14 17:12:37
9484509,Ua Mr,4533682,1995-12-23,PAK:Right-hand bat:Legbreak:,0,0,2,22,3,24,5.5,0,11,1,1,0,0,2023-02-17,2024/03/14 17:12:37
9484509,Km Sd,4769470,1993-09-25,PAK:Right-hand bat:Right-arm medium-fast:,0,0,1,49,0,24,12.25,0,5,7,1,0,1,2023-02-17,2024/03/14 17:12:37
9484509,Kl Sh,5017144,1995-02-07,PAK:Left-hand bat:Slow left-arm orthodox:,0,0,2,17,0,12,8.5,0,5,1,1,0,0,2023-02-17,2024/03/14 17:12:37
9484509,Sn Id,5471948,1995-12-03,PAK:Right-hand bat:Right-arm fast-medium:,0,0,1,38,2,24,9.5,0,5,5,0,2,0,2023-02-17,2024/03/14 17:12:37
9484509,Sn Gl,6460642,1999-02-04,PAK:Right-hand bat:Right-arm medium:,0,0,2,26,0,12,13,0,3,0,3,0,0,2023-02-17,2024/03/14 17:12:37
9484509,As Ai,8109779,2001-04-05,PAK:Right-hand bat:Right-arm medium-fast:,0,0,2,33,2,18,11,0,6,1,3,1,0,2023-02-17,2024/03/14 17:12:37
9484509,Ih,8986193,2002-10-11,PAK:Right-hand bat:Right-arm fast:,0,0,2,24,3,23,6.26,0,13,2,1,0,1,2023-02-17,2024/03/14 17:12:37
9484509,Sn Mm,9307892,0000-00-00,PAK:Left-hand bat:Left-arm wrist-spin:,0,0,1,36,1,24,9,0,10,5,1,0,0,2023-02-17,2024/03/14 17:12:37
9484530,In Tr,284339,1979-03-27,SA:Right-hand bat:Legbreak googly:,0,0,2,23,0,24,5.75,0,4,1,0,0,0,2023-02-19,2024/03/14 17:12:37
9484530,LA Dn,1482998,1990-03-01,ENG:Right-hand bat:Slow left-arm orthodox:,0,0,1,29,1,18,9.67,0,7,1,2,1,0,2023-02-19,2024/03/14 17:12:37
9484530,D We,1547993,1985-05-18,NAM:Right-hand bat:Right-arm medium-fast:,0,0,1,15,0,6,15,0,1,0,2,0,0,2023-02-19,2024/03/14 17:12:37
9484530,Id Wm,1594319,1988-12-18,PAK:Left-hand bat:Slow left-arm orthodox:,1,0,2,23,1,24,5.75,0,10,3,0,0,0,2023-02-19,2024/03/14 17:12:37
9484530,BJ Cg,1612610,1987-01-30,AUS:Right-hand bat:Right-arm fast-medium:,0,0,2,12,2,6,12,0,2,1,1,0,0,2023-02-19,2024/03/14 17:12:37
9484530,Md Ar,2036649,1992-04-13,PAK:Left-hand bat:Left-arm fast-medium:,0,0,2,12,1,12,6,0,6,1,0,2,0,2023-02-19,2024/03/14 17:12:37
9484530,Sr Ra,2097017,1986-04-24,ZIM:Right-hand bat:Right-arm offbreak:,0,0,1,27,0,24,6.75,0,7,0,1,0,2,2023-02-19,2024/03/14 17:12:37
9484530,Ar Yn,3041016,1990-06-26,PAK:Right-hand bat:Right-arm medium:,0,0,2,18,2,18,6,0,8,2,0,0,0,2023-02-19,2024/03/14 17:12:37
9484530,Sn Sh Ai,7507303,2000-04-06,PAK:Left-hand bat:Left-arm fast:,1,0,1,39,1,24,9.75,0,9,3,2,2,0,2023-02-19,2024/03/14 17:12:37
9484530,Hs Rf,8131255,1993-11-07,PAK:Right-hand bat:Right-arm fast:,0,0,1,35,1,24,8.75,0,6,3,1,1,0,2023-02-19,2024/03/14 17:12:37
9484530,Af Jd,8425696,2000-10-10,PAK:Right-hand bat:Left-arm medium-fast:,0,0,2,28,4,21,8,1,10,2,2,0,0,2023-02-19,2024/03/14 17:12:37
9484530,Zn Kn,8907338,2001-09-10,PAK:Right-hand bat:Right-arm fast:,0,0,1,34,1,24,8.5,0,10,5,0,2,1,2023-02-19,2024/03/14 17:12:37
9484537,Md Hz,290051,1980-10-17,PAK:Right-hand bat:Right-arm offbreak:,0,0,2,4,0,6,4,0,2,0,0,0,0,2023-02-20,2024/03/14 17:12:37
9484537,Wb Rz,305143,1985-06-28,PAK:Right-hand bat:Left-arm fast:,0,0,1,25,0,24,6.25,0,14,1,2,2,0,2023-02-20,2024/03/14 17:12:37
9484537,Un Qr,2437077,1993-08-10,PAK:Left-hand bat:Legbreak:,0,0,1,26,2,24,6.5,0,11,3,0,1,0,2023-02-20,2024/03/14 17:12:37
9484537,JS Nm,2486896,1990-09-17,NZ:Left-hand bat:Right-arm medium-fast:,0,0,1,28,1,24,7,0,13,5,0,1,0,2023-02-20,2024/03/14 17:12:37
9484537,MD Sa,3061225,1991-09-09,SL:Right-hand bat:Right-arm medium:,0,0,1,22,0,12,11,0,2,2,1,0,0,2023-02-20,2024/03/14 17:12:37
9484537,OF Sh,5744850,1996-11-01,WI:Right-hand bat:Right-arm fast-medium:,0,0,2,27,0,12,13.5,0,1,2,1,2,0,2023-02-20,2024/03/14 17:12:37
9484537,Qs Ad,6399210,2000-08-15,AFG:Right-hand bat:Legbreak:,0,0,2,41,1,24,10.25,0,8,4,2,2,0,2023-02-20,2024/03/14 17:12:37
9484537,Ad Il,7913254,2000-12-26,PAK:Right-hand bat:Right-arm medium-fast:,0,0,1,37,1,24,9.25,1,10,3,2,2,0,2023-02-20,2024/03/14 17:12:37
9484537,Nm Sh,8106629,2003-02-15,PAK:Right-hand bat:Right-arm fast:,0,0,2,19,1,24,4.75,0,13,2,0,1,0,2023-02-20,2024/03/14 17:12:37
9484537,Md Hn,8106713,2000-04-05,PAK:Right-hand bat:Right-arm fast:,0,0,2,13,3,24,3.25,1,17,2,0,0,0,2023-02-20,2024/03/14 17:12:37
9484537,Sn Mm,9307892,0000-00-00,PAK:Left-hand bat:Left-arm wrist-spin:,0,0,1,10,0,12,5,0,5,1,0,0,0,2023-02-20,2024/03/14 17:12:37
9484551,In Tr,284339,1979-03-27,SA:Right-hand bat:Legbreak googly:,0,0,1,33,0,24,8.25,0,4,3,0,1,0,2023-02-22,2024/03/14 17:12:37
9484551,Sb Mk,298612,1982-02-01,PAK:Right-hand bat:Right-arm offbreak:,0,0,1,29,1,24,7.25,0,7,3,0,0,0,2023-02-22,2024/03/14 17:12:37
9484551,Id Wm,1594319,1988-12-18,PAK:Left-hand bat:Slow left-arm orthodox:,1,0,1,20,0,12,10,0,4,2,1,0,0,2023-02-22,2024/03/14 17:12:37
9484551,Ar Yn,3041016,1990-06-26,PAK:Right-hand bat:Right-arm medium:,0,0,1,36,0,18,12,0,4,7,0,0,0,2023-02-22,2024/03/14 17:12:37
9484551,CR Be,3200756,1988-07-18,WI:Right-hand bat:Right-arm fast-medium:,0,0,2,19,0,6,19,0,1,3,1,0,0,2023-02-22,2024/03/14 17:12:37
9484551,Ua Mr,4533682,1995-12-23,PAK:Right-hand bat:Legbreak:,0,0,2,35,1,24,8.75,0,7,1,2,1,0,2023-02-22,2024/03/14 17:12:37
9484551,Kl Sh,5017144,1995-02-07,PAK:Left-hand bat:Slow left-arm orthodox:,0,0,2,25,1,24,6.25,0,8,0,1,2,0,2023-02-22,2024/03/14 17:12:37
9484551,Md Ur,8106706,1999-12-27,PAK:Right-hand bat:Right-arm medium:,0,0,1,44,1,24,11,0,6,4,2,0,0,2023-02-22,2024/03/14 17:12:37
9484551,As Ai,8109779,2001-04-05,PAK:Right-hand bat:Right-arm medium-fast:,0,0,2,55,2,24,13.75,0,9,2,6,2,1,2023-02-22,2024/03/14 17:12:37
9484551,Md Is,8115610,1999-03-21,PAK:Right-hand bat:Right-arm medium-fast:,0,0,2,38,0,18,12.67,0,7,3,3,3,0,2023-02-22,2024/03/14 17:12:37
9484551,Af Jd,8425696,2000-10-10,PAK:Right-hand bat:Left-arm medium-fast:,0,0,1,33,0,18,11,0,3,1,2,2,0,2023-02-22,2024/03/14 17:12:37
9484551,Ih,8986193,2002-10-11,PAK:Right-hand bat:Right-arm fast:,0,0,2,17,0,24,4.25,0,13,2,0,0,0,2023-02-22,2024/03/14 17:12:37
9484558,Wb Rz,305143,1985-06-28,PAK:Right-hand bat:Left-arm fast:,0,0,2,33,0,18,11,0,9,4,2,1,0,2023-02-23,2024/03/14 17:12:37
9484558,Un Qr,2437077,1993-08-10,PAK:Left-hand bat:Legbreak:,0,0,2,50,1,24,12.5,0,6,6,2,0,0,2023-02-23,2024/03/14 17:12:37
9484558,JS Nm,2486896,1990-09-17,NZ:Left-hand bat:Right-arm medium-fast:,0,0,2,21,1,12,10.5,0,4,0,2,1,0,2023-02-23,2024/03/14 17:12:37
9484558,Rn Rs,3137714,1991-10-18,PAK:Right-hand bat:Left-arm medium-fast:,0,0,1,30,1,24,7.5,0,9,4,0,0,0,2023-02-23,2024/03/14 17:12:37
9484558,TK Cn,3851658,1995-03-12,ENG:Right-hand bat:Right-arm fast-medium:,0,0,1,30,0,24,7.5,0,9,3,1,0,0,2023-02-23,2024/03/14 17:12:37
9484558,Fm Af,4767832,1994-01-16,PAK:Left-hand bat:Right-arm medium:,0,0,1,28,1,18,9.33,0,3,2,1,0,0,2023-02-23,2024/03/14 17:12:37
9484558,Hn Ai,4769148,1994-07-02,PAK:Right-hand bat:Right-arm medium-fast:,0,0,1,35,3,24,8.75,0,8,4,1,0,0,2023-02-23,2024/03/14 17:12:37
